Tracker;Status;Priority;Subject;Category;Estimated time;Description;Caratteristica di riferimento;id;assegnatario;tempo impiegato;hash commit;commento
To-Do;New;Normal;"java:S1104:  ""Make min_z a static final constant or non-public and provide accessors if needed.""";MINOR;10min;"Key: AYiMxjDoXwWVr5mP8E-r Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 61;startOffset: 18;endOffset: 23;endLine: 61";Maintenance (Code Smells);1657;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
To-Do;New;Normal;"java:S116:  ""Rename this field min_z to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjDpXwWVr5mP8E_e Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 61;startOffset: 18;endOffset: 23;endLine: 61";Maintenance (Code Smells);1658;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
To-Do;New;Normal;"java:S1104:  ""Make start_of_waveform_data_packet_record a static final constant or non-public and provide accessors if needed.""";MINOR;10min;"Key: AYiMxjDoXwWVr5mP8E-s Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 64;startOffset: 16;endOffset: 52;endLine: 64";Maintenance (Code Smells);1659;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
To-Do;New;Normal;"java:S116:  ""Rename this field start_of_waveform_data_packet_record to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjDpXwWVr5mP8E_f Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 64;startOffset: 16;endOffset: 52;endLine: 64";Maintenance (Code Smells);1660;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
To-Do;New;Normal;"java:S1104:  ""Make start_of_first_extended_variable_length_record a static final constant or non-public and provide accessors if needed.""";MINOR;10min;"Key: AYiMxjDoXwWVr5mP8E-t Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 67;startOffset: 16;endOffset: 62;endLine: 67";Maintenance (Code Smells);1661;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
To-Do;New;Normal;"java:S116:  ""Rename this field start_of_first_extended_variable_length_record to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjDpXwWVr5mP8E_g Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 67;startOffset: 16;endOffset: 62;endLine: 67";Maintenance (Code Smells);1662;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
To-Do;New;Normal;"java:S1104:  ""Make number_of_extended_variable_length_records a static final constant or non-public and provide accessors if needed.""";MINOR;10min;"Key: AYiMxjDoXwWVr5mP8E-u Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 68;startOffset: 15;endOffset: 57;endLine: 68";Maintenance (Code Smells);1663;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
To-Do;New;Normal;"java:S116:  ""Rename this field number_of_extended_variable_length_records to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjDpXwWVr5mP8E_h Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 68;startOffset: 15;endOffset: 57;endLine: 68";Maintenance (Code Smells);1664;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
To-Do;New;Normal;"java:S1104:  ""Make extended_number_of_point_records a static final constant or non-public and provide accessors if needed.""";MINOR;10min;"Key: AYiMxjDoXwWVr5mP8E-v Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 69;startOffset: 16;endOffset: 48;endLine: 69";Maintenance (Code Smells);1665;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
To-Do;New;Normal;"java:S116:  ""Rename this field extended_number_of_point_records to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjDpXwWVr5mP8E_i Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 69;startOffset: 16;endOffset: 48;endLine: 69";Maintenance (Code Smells);1666;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
To-Do;New;Normal;"java:S1104:  ""Make extended_number_of_points_by_return a static final constant or non-public and provide accessors if needed.""";MINOR;10min;"Key: AYiMxjDoXwWVr5mP8E-w Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 70;startOffset: 18;endOffset: 53;endLine: 70";Maintenance (Code Smells);1667;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
To-Do;New;Normal;"java:S116:  ""Rename this field extended_number_of_points_by_return to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjDpXwWVr5mP8E_j Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 70;startOffset: 18;endOffset: 53;endLine: 70";Maintenance (Code Smells);1668;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
To-Do;New;Normal;"java:S1104:  ""Make user_data_in_header_size a static final constant or non-public and provide accessors if needed.""";MINOR;10min;"Key: AYiMxjDoXwWVr5mP8E-x Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 72;startOffset: 15;endOffset: 39;endLine: 72";Maintenance (Code Smells);1669;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
To-Do;New;Normal;"java:S116:  ""Rename this field user_data_in_header_size to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjDpXwWVr5mP8E_k Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 72;startOffset: 15;endOffset: 39;endLine: 72";Maintenance (Code Smells);1670;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
To-Do;New;Normal;"java:S1104:  ""Make user_data_in_header a static final constant or non-public and provide accessors if needed.""";MINOR;10min;"Key: AYiMxjDoXwWVr5mP8E-y Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 73;startOffset: 18;endOffset: 37;endLine: 73";Maintenance (Code Smells);1671;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
To-Do;New;Normal;"java:S116:  ""Rename this field user_data_in_header to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjDpXwWVr5mP8E_l Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 73;startOffset: 18;endOffset: 37;endLine: 73";Maintenance (Code Smells);1672;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
To-Do;New;Normal;"java:S1104:  ""Make vlrs a static final constant or non-public and provide accessors if needed.""";MINOR;10min;"Key: AYiMxjDoXwWVr5mP8E-z Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 75;startOffset: 20;endOffset: 24;endLine: 75";Maintenance (Code Smells);1673;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
To-Do;New;Normal;"java:S1104:  ""Make evlrs a static final constant or non-public and provide accessors if needed.""";MINOR;10min;"Key: AYiMxjDoXwWVr5mP8E-0 Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 76;startOffset: 21;endOffset: 26;endLine: 76";Maintenance (Code Smells);1674;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
To-Do;New;Normal;"java:S1104:  ""Make vlr_geo_keys a static final constant or non-public and provide accessors if needed.""";MINOR;10min;"Key: AYiMxjDoXwWVr5mP8E-1 Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 77;startOffset: 27;endOffset: 39;endLine: 77";Maintenance (Code Smells);1675;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
To-Do;New;Normal;"java:S116:  ""Rename this field vlr_geo_keys to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjDpXwWVr5mP8E_m Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 77;startOffset: 27;endOffset: 39;endLine: 77";Maintenance (Code Smells);1676;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
To-Do;New;Normal;"java:S1104:  ""Make vlr_geo_key_entries a static final constant or non-public and provide accessors if needed.""";MINOR;10min;"Key: AYiMxjDoXwWVr5mP8E-2 Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 78;startOffset: 30;endOffset: 49;endLine: 78";Maintenance (Code Smells);1677;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
To-Do;New;Normal;"java:S116:  ""Rename this field vlr_geo_key_entries to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjDpXwWVr5mP8E_n Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 78;startOffset: 30;endOffset: 49;endLine: 78";Maintenance (Code Smells);1678;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
To-Do;New;Normal;"java:S1104:  ""Make vlr_geo_double_params a static final constant or non-public and provide accessors if needed.""";MINOR;10min;"Key: AYiMxjDoXwWVr5mP8E-3 Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 79;startOffset: 20;endOffset: 41;endLine: 79";Maintenance (Code Smells);1679;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
To-Do;New;Normal;"java:S116:  ""Rename this field vlr_geo_double_params to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjDpXwWVr5mP8E_o Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 79;startOffset: 20;endOffset: 41;endLine: 79";Maintenance (Code Smells);1680;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
To-Do;New;Normal;"java:S1104:  ""Make vlr_geo_ascii_params a static final constant or non-public and provide accessors if needed.""";MINOR;10min;"Key: AYiMxjDoXwWVr5mP8E-4 Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 80;startOffset: 18;endOffset: 38;endLine: 80";Maintenance (Code Smells);1681;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
To-Do;New;Normal;"java:S116:  ""Rename this field vlr_geo_ascii_params to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjDpXwWVr5mP8E_p Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 80;startOffset: 18;endOffset: 38;endLine: 80";Maintenance (Code Smells);1682;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
To-Do;New;Normal;"java:S1104:  ""Make vlr_geo_wkt_ogc_math a static final constant or non-public and provide accessors if needed.""";MINOR;10min;"Key: AYiMxjDoXwWVr5mP8E-5 Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 81;startOffset: 18;endOffset: 38;endLine: 81";Maintenance (Code Smells);1683;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
To-Do;New;Normal;"java:S116:  ""Rename this field vlr_geo_wkt_ogc_math to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjDpXwWVr5mP8E_q Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 81;startOffset: 18;endOffset: 38;endLine: 81";Maintenance (Code Smells);1684;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
To-Do;New;Normal;"java:S1104:  ""Make vlr_geo_wkt_ogc_cs a static final constant or non-public and provide accessors if needed.""";MINOR;10min;"Key: AYiMxjDoXwWVr5mP8E-6 Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 82;startOffset: 18;endOffset: 36;endLine: 82";Maintenance (Code Smells);1685;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
To-Do;New;Normal;"java:S116:  ""Rename this field vlr_geo_wkt_ogc_cs to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjDpXwWVr5mP8E_r Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 82;startOffset: 18;endOffset: 36;endLine: 82";Maintenance (Code Smells);1686;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
To-Do;New;Normal;"java:S1104:  ""Make vlr_classification a static final constant or non-public and provide accessors if needed.""";MINOR;10min;"Key: AYiMxjDoXwWVr5mP8E-7 Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 83;startOffset: 33;endOffset: 51;endLine: 83";Maintenance (Code Smells);1687;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
To-Do;New;Normal;"java:S116:  ""Rename this field vlr_classification to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjDpXwWVr5mP8E_s Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 83;startOffset: 33;endOffset: 51;endLine: 83";Maintenance (Code Smells);1688;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
To-Do;New;Normal;"java:S1104:  ""Make vlr_wave_packet_descr a static final constant or non-public and provide accessors if needed.""";MINOR;10min;"Key: AYiMxjDoXwWVr5mP8E-8 Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 84;startOffset: 38;endOffset: 59;endLine: 84";Maintenance (Code Smells);1689;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
To-Do;New;Normal;"java:S116:  ""Rename this field vlr_wave_packet_descr to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjDpXwWVr5mP8E_t Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 84;startOffset: 38;endOffset: 59;endLine: 84";Maintenance (Code Smells);1690;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
To-Do;New;Normal;"java:S1104:  ""Make laszip a static final constant or non-public and provide accessors if needed.""";MINOR;10min;"Key: AYiMxjDoXwWVr5mP8E-9 Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASheader.java - startLine: 86;startOffset: 18;endOffset: 24;endLine: 86";Maintenance (Code Smells);1691;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash 3bb143206fb7a1f438df7f56d1c637e7a30335c4 ; poiché è stata risolta primaun' altra issue ""critical"""
